capability_id,capability_name,description,source_or_algorithm,runtime_service,endpoint_or_contract,data_source,calculation_mode,user_role,screen,visible_component,coverage_state,data_state,canonicality,evidence_path,owner,last_verified_at,notes,origin_classification,capability_kind,confidence,frontend_consumers
CAP-D559FE326861,User Operational Compat,API capability discovered at POST /api/user/alert-preferences,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,POST /api/user/alert-preferences,JSON|POSTGRES,CALCULATED_REAL,AUTHENTICATED_USER,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/app/api/compat/user_operational_compat.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0,LOCAL_ONLY,API_ENDPOINT,HIGH,
CAP-D5632D1F098F,Publish Nmp Lab To Admin,Business or platform capability discovered from publish_nmp_lab_to_admin in research/nmp-lab/scripts/publish_nmp_lab_to_admin.sh,research/nmp-lab/scripts/publish_nmp_lab_to_admin.sh::publish_nmp_lab_to_admin,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,CSV|JSON,CALCULATED_REAL,ADMIN,ADMIN,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,research/nmp-lab/scripts/publish_nmp_lab_to_admin.sh,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=MEDIUM;business_keyword_score=2,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-D5A0F0F752A2,Rebuild Ndsp Density Nav,Business or platform capability discovered from rebuild_ndsp_density_nav in rebuild_ndsp_density_nav.sh,rebuild_ndsp_density_nav.sh::rebuild_ndsp_density_nav,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON,CALCULATED_REAL,USER_OR_ADMIN,UNMAPPED,DISCOVERY_REQUIRED,SOURCE_IDENTIFIED,REAL_SNAPSHOT,REVIEW_REQUIRED,rebuild_ndsp_density_nav.sh,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=4,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-D5D7C8174439,L14 Nawaf Enhanced Golden Signal,Business or platform capability discovered from l14_nawaf_enhanced_golden_signal in backend/layers/canonical_v1/quality/l14_nawaf_enhanced_golden_signal.py,backend/layers/canonical_v1/quality/l14_nawaf_enhanced_golden_signal.py::l14_nawaf_enhanced_golden_signal,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,USER_OR_ADMIN,UNMAPPED,DISCOVERY_REQUIRED,SOURCE_IDENTIFIED,UNKNOWN,CANONICAL,backend/layers/canonical_v1/quality/l14_nawaf_enhanced_golden_signal.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=2,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-D6102C7DC3C1,Frontend Contract,API capability discovered at GET /packages,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,GET /packages,UNKNOWN,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,UNKNOWN,REVIEW_REQUIRED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0,LOCAL_ONLY,API_ENDPOINT,HIGH,
CAP-D63A10A9428E,Server,API capability discovered at POST /api/auth/reset-password,backend/password_reset_gateway/server.js,DISCOVERY_REQUIRED,POST /api/auth/reset-password,JSON|POSTGRES,CALCULATED_REAL,AUTHENTICATED_USER,PASSWORD_RESET,frontend/auth-recovery/reset-password.html,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/password_reset_gateway/server.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=1,LOCAL_ONLY,API_ENDPOINT,HIGH,frontend/auth-recovery/reset-password.html
CAP-D63DDBD3129B,Password Reset Server.Before,API capability discovered at GET /health,backups/auth-recovery-true-source-fix-v7/20260727_195558/password-reset-server.before.js,DISCOVERY_REQUIRED,GET /health,JSON|POSTGRES,CALCULATED_REAL,AUTHENTICATED_USER,PASSWORD_RESET,backend/framework/tests/framework.test.cjs,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backups/auth-recovery-true-source-fix-v7/20260727_195558/password-reset-server.before.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=HIGH;frontend_consumers=1,UNTRACKED,API_ENDPOINT,HIGH,backend/framework/tests/framework.test.cjs
CAP-D64F1CFB3F24,Framework Adapter,API capability discovered at GET /about,backend/services/completed_decision/framework-adapter.cjs,DISCOVERY_REQUIRED,GET /about,JSON,CALCULATED_REAL,USER_OR_ADMIN,UNMAPPED,backend/framework/tests/framework.test.cjs,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/services/completed_decision/framework-adapter.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=1,LOCAL_ONLY,API_ENDPOINT,HIGH,backend/framework/tests/framework.test.cjs
CAP-D6A62F1F0221,Init,Business or platform capability discovered from __init__ in backend/app/support_layers/macro/__init__.py,backend/app/support_layers/macro/__init__.py::__init__,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,USER_OR_ADMIN,UNMAPPED,DISCOVERY_REQUIRED,SOURCE_IDENTIFIED,UNKNOWN,REVIEW_REQUIRED,backend/app/support_layers/macro/__init__.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=MEDIUM;business_keyword_score=3,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-D6B934D294FE,Ndsp User Login Gateway,API capability discovered at GET /api/auth/login/health,backend/auth_api/ndsp_user_login_gateway.cjs,ndsp-user-login.service,GET /api/auth/login/health,JSON,CALCULATED_REAL,ADMIN,TRIAL,backups/portal-v50-hard-retire-v2/20260727_000836/files/var/www/ndsp-my/assets/ndsp-login-v1.js|backups/portal-v50-retire-v2-1/20260727_001453/files/var/www/ndsp-my/assets/ndsp-login-v1.js|backups/portal-v50-retire-v2-2/20260727_001938/files/var/www/ndsp-my/assets/ndsp-login-v1.js|backups/retire-portal-v50-v1/20260727_000318/files/var/www/ndsp-my/assets/ndsp-login-v1.js|docs/05-runbooks/NDSP_LOGIN_PUBLIC_SOURCE_DISCOVERY_V6_20260727_135357/js/asset-1.js|docs/05-runbooks/NDSP_P1_AUTH_FUNCTIONAL_DISCOVERY_READONLY_20260707_232843.md,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/auth_api/ndsp_user_login_gateway.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=6,LOCAL_ONLY,API_ENDPOINT,HIGH,backups/portal-v50-hard-retire-v2/20260727_000836/files/var/www/ndsp-my/assets/ndsp-login-v1.js|backups/portal-v50-retire-v2-1/20260727_001453/files/var/www/ndsp-my/assets/ndsp-login-v1.js|backups/portal-v50-retire-v2-2/20260727_001938/files/var/www/ndsp-my/assets/ndsp-login-v1.js|backups/retire-portal-v50-v1/20260727_000318/files/var/www/ndsp-my/assets/ndsp-login-v1.js|docs/05-runbooks/NDSP_LOGIN_PUBLIC_SOURCE_DISCOVERY_V6_20260727_135357/js/asset-1.js|docs/05-runbooks/NDSP_P1_AUTH_FUNCTIONAL_DISCOVERY_READONLY_20260707_232843.md
CAP-D6F061275CCE,Optional User,Business or platform capability discovered from optionalUser in backend/ndsp_admin_extension.cjs,backend/ndsp_admin_extension.cjs::optionalUser,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON|POSTGRES,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/ndsp_admin_extension.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=ON_MAIN;confidence=HIGH;business_keyword_score=4,ON_MAIN,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-D720DF9D097F,Test Clamps Score To 100,Business or platform capability discovered from test_clamps_score_to_100 in backend/app/support_layers/quality/test_integration_dqs.py,backend/app/support_layers/quality/test_integration_dqs.py::test_clamps_score_to_100,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,USER_OR_ADMIN,UNMAPPED,DISCOVERY_REQUIRED,SOURCE_IDENTIFIED,UNKNOWN,REVIEW_REQUIRED,backend/app/support_layers/quality/test_integration_dqs.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=4,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-D8194AB79967,Frontend Contract,API capability discovered at POST /payments/webhook,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,POST /payments/webhook,UNKNOWN,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,UNKNOWN,REVIEW_REQUIRED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0,LOCAL_ONLY,API_ENDPOINT,HIGH,
CAP-D89712BC5C12,Ndsp Governance 44 V26,Business or platform capability discovered from ndsp-governance-44-v26 in frontend/user-portal-vite/public/assets/ndsp-governance-44-v26.js,frontend/user-portal-vite/public/assets/ndsp-governance-44-v26.js::ndsp-governance-44-v26,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,HTTP_API|JSON,CALCULATED_REAL,PUBLIC,CURRENT_FRONTEND,frontend/user-portal-vite/public/assets/ndsp-governance-44-v26.js,UI_PARTIAL,REAL_LIVE,REVIEW_REQUIRED,frontend/user-portal-vite/public/assets/ndsp-governance-44-v26.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=10,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-D93913F10664,Framework Adapter,API capability discovered at GET /version,backend/services/completed_decision/framework-adapter.cjs,DISCOVERY_REQUIRED,GET /version,JSON,CALCULATED_REAL,USER_OR_ADMIN,UNMAPPED,backend/framework/tests/framework.test.cjs,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/services/completed_decision/framework-adapter.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=1,LOCAL_ONLY,API_ENDPOINT,HIGH,backend/framework/tests/framework.test.cjs
CAP-D98F64969D0A,Test Contract Source And Quality Gate,Business or platform capability discovered from test_contract_source_and_quality_gate in backend/platform/canonical_v1/tests/test_platform_foundation.py,backend/platform/canonical_v1/tests/test_platform_foundation.py::test_contract_source_and_quality_gate,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON,CALCULATED_REAL,AUTHENTICATED_USER,BILLING,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,CANONICAL,backend/platform/canonical_v1/tests/test_platform_foundation.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=HIGH;business_keyword_score=7,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-DA1498962CCC,Auth Login,Business or platform capability discovered from auth_login in backend/app/api/v1/frontend_contract.py,backend/app/api/v1/frontend_contract.py::auth_login,DISCOVERY_REQUIRED,GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health|GET /contract/status|POST /auth/register|POST /auth/login|POST /auth/2fa/verify|POST /auth/magic-link|GET /auth/magic-link/verify|POST /auth/forgot|POST /auth/reset|POST /account/activate|GET /account/trial|GET /packages|GET /me/entitlements|POST /payments/checkout|POST /payments/webhook|GET /me/subscription|GET /markets|GET /assets|GET /assets/{asset_id}/decision|GET /assets/{asset_id}/chart|GET /brief/today|GET /me/watchlist|POST /me/watchlist|DELETE /me/watchlist/{asset_id}|GET /me/dashboard|GET /me/alert-prefs|PUT /me/alert-prefs|POST /me/channels/telegram/link|POST /me/channels/telegram/verify|POST /me/channels/email/test|GET /admin/registrations|POST /admin/registrations/{registration_id}/decision|GET /admin/trials|GET /admin/payments|POST /admin/payments/{payment_id}/approve|POST /admin/payments/{payment_id}/reject|GET /admin/layers|GET /admin/health,UNKNOWN,DISCOVERY_REQUIRED,ADMIN,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,UNKNOWN,REVIEW_REQUIRED,backend/app/api/v1/frontend_contract.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=14,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-DA162A0BEF12,Index Dfye Gmre,Business or platform capability discovered from index-DfyeGMRe in backups/commercial-live-preview-no-nginx/20260726_061231/portal-commercial-preview.previous/assets/index-DfyeGMRe.js,backups/commercial-live-preview-no-nginx/20260726_061231/portal-commercial-preview.previous/assets/index-DfyeGMRe.js::index-DfyeGMRe,nginx.service,DISCOVERY_REQUIRED,HTTP_API|JSON,DISCOVERY_REQUIRED,USER_OR_ADMIN,PROFILE,DISCOVERY_REQUIRED,UI_PARTIAL,MOCK_ONLY,REVIEW_REQUIRED,backups/commercial-live-preview-no-nginx/20260726_061231/portal-commercial-preview.previous/assets/index-DfyeGMRe.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=1,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-DA166447891B,Status From Score,Business or platform capability discovered from _status_from_score in backend/ndsp_latest_16_layers_logic_functions.py,backend/ndsp_latest_16_layers_logic_functions.py::_status_from_score,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,JSON,CALCULATED_REAL,AUTHENTICATED_USER,REPORTS,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/ndsp_latest_16_layers_logic_functions.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=17,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-DB2A8C49A648,Server,API capability discovered at PUT /admin/plans/:id/layers/:layerKey,backend/server.js,DISCOVERY_REQUIRED,PUT /admin/plans/:id/layers/:layerKey,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/server.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_MODIFIED;confidence=HIGH;frontend_consumers=0,LOCAL_MODIFIED,API_ENDPOINT,HIGH,
CAP-DB8C527A8FD2,Fr,Business or platform capability discovered from fr in frontend/public-site/src/i18n/locales/fr.ts,frontend/public-site/src/i18n/locales/fr.ts::fr,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,POSTGRES,CALCULATED_REAL,ADMIN,TRIAL,frontend/public-site/src/i18n/locales/fr.ts,UI_PARTIAL,REAL_LIVE,REVIEW_REQUIRED,frontend/public-site/src/i18n/locales/fr.ts,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=ON_MAIN;confidence=MEDIUM;business_keyword_score=4,ON_MAIN,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-DB9A1015BFEC,Test Clamps Score To Zero,Business or platform capability discovered from test_clamps_score_to_zero in backend/app/support_layers/quality/test_integration_dqs.py,backend/app/support_layers/quality/test_integration_dqs.py::test_clamps_score_to_zero,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,USER_OR_ADMIN,UNMAPPED,DISCOVERY_REQUIRED,SOURCE_IDENTIFIED,UNKNOWN,REVIEW_REQUIRED,backend/app/support_layers/quality/test_integration_dqs.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=4,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-DBCA6A34BB43,Vite.Config,Business or platform capability discovered from vite.config in frontend/user-portal-vite/vite.config.js,frontend/user-portal-vite/vite.config.js::vite.config,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,USER_OR_ADMIN,CURRENT_FRONTEND,frontend/user-portal-vite/vite.config.js,UI_PARTIAL,UNKNOWN,REVIEW_REQUIRED,frontend/user-portal-vite/vite.config.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=MEDIUM;business_keyword_score=1,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-DBE4CDD3AB94,Ndsp Nowpayments,API capability discovered at GET /nowpayments/health,backend/ndsp_nowpayments.cjs,DISCOVERY_REQUIRED,GET /nowpayments/health,HTTP_API|JSON|POSTGRES,CALCULATED_REAL,PUBLIC,SUBSCRIPTION,DISCOVERY_REQUIRED,API_CONNECTED,REAL_LIVE,REVIEW_REQUIRED,backend/ndsp_nowpayments.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=ON_MAIN;confidence=HIGH;frontend_consumers=0,ON_MAIN,API_ENDPOINT,HIGH,
CAP-DBF78A41FFC8,App,API capability discovered at GET /api/admin/layers/health,apps/ndsp-layers-api/app.py,ndsp-layers-api.service,GET /api/admin/layers/health,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,apps/ndsp-layers-api/app.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0,LOCAL_ONLY,API_ENDPOINT,HIGH,
CAP-DC15995EDA27,Get Market Positioning,Business or platform capability discovered from get_market_positioning in backend/app/core/market_positioning.py,backend/app/core/market_positioning.py::get_market_positioning,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,USER_OR_ADMIN,UNMAPPED,DISCOVERY_REQUIRED,SOURCE_IDENTIFIED,UNKNOWN,REVIEW_REQUIRED,backend/app/core/market_positioning.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=5,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-DD0D2ECD9B91,Ndsp Server And Project Audit Ar,Business or platform capability discovered from ndsp_server_and_project_audit_AR in scripts/audit/ndsp_server_and_project_audit_AR.sh,scripts/audit/ndsp_server_and_project_audit_AR.sh::ndsp_server_and_project_audit_AR,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,ADMIN,LOGIN,DISCOVERY_REQUIRED,UI_PARTIAL,UNKNOWN,REVIEW_REQUIRED,scripts/audit/ndsp_server_and_project_audit_AR.sh,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=8,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-DD2EA6FDA5D8,Ndsp Decision Governance Core,Runtime service with no confirmed source-to-UI mapping,{ path=/usr/bin/node ; argv[]=/usr/bin/node /home/nawaf511/empire-core-new/backend/services/decision_governance_core/main.cjs ; ignore_errors=no ; start_time=[n/a] ; stop_time=[n/a] ; pid=0 ; code=(null) ; status=0/0 },ndsp-decision_governance_core.service,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNMAPPED,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,REVIEW_REQUIRED,PR019_RUNTIME_EVIDENCE.json,nawaf511,2026-07-31T19:55:52Z,origin=RUNTIME_ONLY;confidence=MEDIUM,RUNTIME_ONLY,RUNTIME_SERVICE,MEDIUM,
CAP-DD60238C8EC9,Asset 1,Business or platform capability discovered from asset-1 in docs/05-runbooks/NDSP_LOGIN_PUBLIC_SOURCE_DISCOVERY_V6_20260727_135357/js/asset-1.js,docs/05-runbooks/NDSP_LOGIN_PUBLIC_SOURCE_DISCOVERY_V6_20260727_135357/js/asset-1.js::asset-1,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,HTTP_API|JSON,DISCOVERY_REQUIRED,PUBLIC,LOGIN,DISCOVERY_REQUIRED,UI_PARTIAL,MOCK_ONLY,REVIEW_REQUIRED,docs/05-runbooks/NDSP_LOGIN_PUBLIC_SOURCE_DISCOVERY_V6_20260727_135357/js/asset-1.js,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=1,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-DD82FF0FAAAC,Server,Business or platform capability discovered from server in apps/ndsp-governance-bridge/server.mjs,apps/ndsp-governance-bridge/server.mjs::server,ndsp-governance-bridge.service,DISCOVERY_REQUIRED,JSON,CALCULATED_REAL,PUBLIC,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,apps/ndsp-governance-bridge/server.mjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=MEDIUM;business_keyword_score=9,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-DEC5ACE2A6FB,Main,API capability discovered at GET /identity,backend/services/ctl-001-workspace-identity/main.cjs,DISCOVERY_REQUIRED,GET /identity,JSON,CALCULATED_REAL,USER_OR_ADMIN,UNMAPPED,DISCOVERY_REQUIRED,API_CONNECTED,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/services/ctl-001-workspace-identity/main.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;frontend_consumers=0,LOCAL_ONLY,API_ENDPOINT,HIGH,
CAP-DECAE45DE878,Auth Optional,Business or platform capability discovered from authOptional in backend/auth_api/ndsp_api_compat_gateway.cjs,backend/auth_api/ndsp_api_compat_gateway.cjs::authOptional,ndsp-api-compat.service,GET /health|GET /api/account/trial|GET /api/packages|GET /api/markets|GET /api/alerts/status|GET /api/payments/status,JSON,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/auth_api/ndsp_api_compat_gateway.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=HIGH;business_keyword_score=8,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-DED14A69841F,Prod Schema,Business or platform capability discovered from prod-schema in docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_9_20260730_093654/work/prod-schema.sql,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_9_20260730_093654/work/prod-schema.sql::prod-schema,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,HTTP_API|POSTGRES,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_LIVE,REVIEW_REQUIRED,docs/05-runbooks/NDSP_COMMERCIAL_STAGING_SOURCE_DEPLOY_V1_9_20260730_093654/work/prod-schema.sql,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=12,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-DF22A58AF250,Authorize,Business or platform capability discovered from authorize in backend/ndsp_admin_actions_gateway.cjs,backend/ndsp_admin_actions_gateway.cjs::authorize,ndsp-admin-actions.service,DISCOVERY_REQUIRED,JSON|POSTGRES,CALCULATED_REAL,ADMIN,TRIAL,DISCOVERY_REQUIRED,UI_PARTIAL,REAL_SNAPSHOT,REVIEW_REQUIRED,backend/ndsp_admin_actions_gateway.cjs,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=ON_MAIN;confidence=HIGH;business_keyword_score=6,ON_MAIN,ALGORITHM_OR_BUSINESS_LOGIC,HIGH,
CAP-DF40660C63CA,L13 Nawaf Golden Signal,Business or platform capability discovered from l13_nawaf_golden_signal in backend/layers/canonical_v1/quality/l13_nawaf_golden_signal.py,backend/layers/canonical_v1/quality/l13_nawaf_golden_signal.py::l13_nawaf_golden_signal,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,USER_OR_ADMIN,UNMAPPED,DISCOVERY_REQUIRED,SOURCE_IDENTIFIED,UNKNOWN,CANONICAL,backend/layers/canonical_v1/quality/l13_nawaf_golden_signal.py,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=UNTRACKED;confidence=MEDIUM;business_keyword_score=2,UNTRACKED,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
CAP-DF4BD8358160,Ndsp Gateway Readiness,Business or platform capability discovered from ndsp_gateway_readiness in backend/tools/ndsp/ndsp_gateway_readiness.sh,backend/tools/ndsp/ndsp_gateway_readiness.sh::ndsp_gateway_readiness,DISCOVERY_REQUIRED,DISCOVERY_REQUIRED,UNKNOWN,DISCOVERY_REQUIRED,PUBLIC,UNMAPPED,DISCOVERY_REQUIRED,SOURCE_IDENTIFIED,UNKNOWN,REVIEW_REQUIRED,backend/tools/ndsp/ndsp_gateway_readiness.sh,DISCOVERY_REQUIRED,2026-07-31T19:55:52Z,origin=LOCAL_ONLY;confidence=MEDIUM;business_keyword_score=2,LOCAL_ONLY,ALGORITHM_OR_BUSINESS_LOGIC,MEDIUM,
